,dateRep,day,month,year,cases,deaths,country,continent
13805,2021-08-07,8,7,2021,533.0,0.0,Ireland,Europe
26324,2021-08-07,8,7,2021,81.0,1.0,Slovenia,Europe
17665,2021-08-07,8,7,2021,67.0,0.0,Lithuania,Europe
2412,2021-08-07,8,7,2021,55.0,2.0,Bulgaria,Europe
5141,2021-08-07,8,7,2021,260.0,0.0,Czechia,Europe
14773,2021-08-07,8,7,2021,1391.0,13.0,Italy,Europe
472,2021-08-07,8,7,2021,199.0,2.0,Austria,Europe
12042,2021-08-07,8,7,2021,55.0,5.0,Hungary,Europe
8043,2021-08-07,8,7,2021,284.0,0.0,Finland,Europe
28208,2021-08-07,8,7,2021,237.0,0.0,Sweden,Europe
10077,2021-08-07,8,7,2021,957.0,2.0,Germany,Europe
24415,2021-08-07,8,7,2021,30.0,70.0,Romania,Europe
22547,2021-08-07,8,7,2021,93.0,21.0,Poland,Europe
16717,2021-08-07,8,7,2021,2.0,0.0,Liechtenstein,Europe
25361,2021-08-07,8,7,2021,50.0,1.0,Slovakia,Europe
27192,2021-08-07,8,7,2021,20861.0,8.0,Spain,Europe
6103,2021-08-07,8,7,2021,658.0,0.0,Denmark,Europe
24384,2021-08-08,8,8,2021,208.0,3.0,Romania,Europe
16686,2021-08-08,8,8,2021,1.0,0.0,Liechtenstein,Europe
21535,2021-08-08,8,8,2021,331.0,0.0,Norway,Europe
9040,2021-08-08,8,8,2021,20450.0,28.0,France,Europe
11037,2021-08-08,8,8,2021,1850.0,0.0,Greece,Europe
20565,2021-08-08,8,8,2021,2307.0,2.0,Netherlands,Europe
1413,2021-08-08,8,8,2021,923.0,3.0,Belgium,Europe
6072,2021-08-08,8,8,2021,821.0,1.0,Denmark,Europe
19605,2021-08-08,8,8,2021,59.0,2.0,Malta,Europe
14742,2021-08-08,8,8,2021,5733.0,11.0,Italy,Europe
23443,2021-08-08,8,8,2021,953.0,17.0,Portugal,Europe
12011,2021-08-08,8,8,2021,0.0,0.0,Hungary,Europe
13774,2021-08-08,8,8,2021,1837.0,0.0,Ireland,Europe
28177,2021-08-08,8,8,2021,3.0,2.0,Sweden,Europe
10046,2021-08-08,8,8,2021,1141.0,6.0,Germany,Europe
25330,2021-08-08,8,8,2021,33.0,0.0,Slovakia,Europe
2381,2021-08-08,8,8,2021,176.0,1.0,Bulgaria,Europe
26293,2021-08-08,8,8,2021,46.0,2.0,Slovenia,Europe
8012,2021-08-08,8,8,2021,537.0,0.0,Finland,Europe
15717,2021-08-08,8,8,2021,74.0,0.0,Latvia,Europe
3343,2021-08-08,8,8,2021,213.0,1.0,Croatia,Europe
5110,2021-08-08,8,8,2021,107.0,0.0,Czechia,Europe
4149,2021-08-08,8,8,2021,389.0,4.0,Cyprus,Europe
7044,2021-08-08,8,8,2021,146.0,0.0,Estonia,Europe
441,2021-08-08,8,8,2021,436.0,2.0,Austria,Europe
18630,2021-08-08,8,8,2021,2.0,1.0,Luxembourg,Europe
22516,2021-08-08,8,8,2021,122.0,0.0,Poland,Europe
12941,2021-08-08,8,8,2021,107.0,0.0,Iceland,Europe
17634,2021-08-08,8,8,2021,313.0,4.0,Lithuania,Europe
27161,2021-08-08,8,8,2021,10942.0,83.0,Spain,Europe
4118,2021-08-09,8,9,2021,182.0,5.0,Cyprus,Europe
23412,2021-08-09,8,9,2021,1523.0,9.0,Portugal,Europe
21504,2021-08-09,8,9,2021,1382.0,3.0,Norway,Europe
27130,2021-08-09,8,9,2021,3282.0,66.0,Spain,Europe
17603,2021-08-09,8,9,2021,991.0,14.0,Lithuania,Europe
13743,2021-08-09,8,9,2021,1537.0,43.0,Ireland,Europe
2350,2021-08-09,8,9,2021,1956.0,121.0,Bulgaria,Europe
16655,2021-08-09,8,9,2021,13.0,0.0,Liechtenstein,Europe
20534,2021-08-09,8,9,2021,2794.0,7.0,Netherlands,Europe
6041,2021-08-09,8,9,2021,514.0,6.0,Denmark,Europe
22485,2021-08-09,8,9,2021,531.0,11.0,Poland,Europe
7981,2021-08-09,8,9,2021,481.0,1.0,Finland,Europe
7013,2021-08-09,8,9,2021,467.0,0.0,Estonia,Europe
15686,2021-08-09,8,9,2021,459.0,3.0,Latvia,Europe
26262,2021-08-09,8,9,2021,1019.0,3.0,Slovenia,Europe
12910,2021-08-09,8,9,2021,0.0,0.0,Iceland,Europe
410,2021-08-09,8,9,2021,2168.0,8.0,Austria,Europe
18599,2021-08-09,8,9,2021,85.0,0.0,Luxembourg,Europe
24353,2021-08-09,8,9,2021,2079.0,30.0,Romania,Europe
14711,2021-08-09,8,9,2021,5921.0,69.0,Italy,Europe
11980,2021-08-09,8,9,2021,246.0,3.0,Hungary,Europe
10015,2021-08-09,8,9,2021,14158.0,61.0,Germany,Europe
1382,2021-08-09,8,9,2021,2190.0,9.0,Belgium,Europe
5079,2021-08-09,8,9,2021,382.0,1.0,Czechia,Europe
9009,2021-08-09,8,9,2021,12828.0,119.0,France,Europe
25299,2021-08-09,8,9,2021,657.0,3.0,Slovakia,Europe
19574,2021-08-09,8,9,2021,53.0,1.0,Malta,Europe
28146,2021-08-09,8,9,2021,1395.0,10.0,Sweden,Europe
3312,2021-08-09,8,9,2021,1237.0,10.0,Croatia,Europe
11006,2021-08-09,8,9,2021,2198.0,43.0,Greece,Europe
3282,2021-08-10,8,10,2021,1691.0,22.0,Croatia,Europe
19544,2021-08-10,8,10,2021,24.0,0.0,Malta,Europe
16625,2021-08-10,8,10,2021,3.0,,Liechtenstein,Europe
28116,2021-08-10,8,10,2021,599.0,8.0,Sweden,Europe
380,2021-08-10,8,10,2021,1875.0,8.0,Austria,Europe
24323,2021-08-10,8,10,2021,13854.0,385.0,Romania,Europe
1352,2021-08-10,8,10,2021,2545.0,7.0,Belgium,Europe
8979,2021-08-10,8,10,2021,4470.0,41.0,France,Europe
25269,2021-08-10,8,10,2021,2287.0,9.0,Slovakia,Europe
6011,2021-08-10,8,10,2021,670.0,0.0,Denmark,Europe
9985,2021-08-10,8,10,2021,9221.0,71.0,Germany,Europe
11950,2021-08-10,8,10,2021,774.0,16.0,Hungary,Europe
21474,2021-08-10,8,10,2021,446.0,0.0,Norway,Europe
22455,2021-08-10,8,10,2021,1894.0,31.0,Poland,Europe
20504,2021-08-10,8,10,2021,2769.0,2.0,Netherlands,Europe
26232,2021-08-10,8,10,2021,883.0,2.0,Slovenia,Europe
7951,2021-08-10,8,10,2021,597.0,9.0,Finland,Europe
15656,2021-08-10,8,10,2021,1695.0,4.0,Latvia,Europe
5049,2021-08-10,8,10,2021,1019.0,4.0,Czechia,Europe
14681,2021-08-10,8,10,2021,3017.0,30.0,Italy,Europe
17573,2021-08-10,8,10,2021,2459.0,28.0,Lithuania,Europe
10976,2021-08-10,8,10,2021,2277.0,27.0,Greece,Europe
23382,2021-08-10,8,10,2021,809.0,7.0,Portugal,Europe
18569,2021-08-10,8,10,2021,104.0,1.0,Luxembourg,Europe
27100,2021-08-10,8,10,2021,1731.0,19.0,Spain,Europe
6983,2021-08-10,8,10,2021,1066.0,5.0,Estonia,Europe
2320,2021-08-10,8,10,2021,2485.0,94.0,Bulgaria,Europe
4088,2021-08-10,8,10,2021,144.0,0.0,Cyprus,Europe
13713,2021-08-10,8,10,2021,2002.0,0.0,Ireland,Europe
28085,2021-08-11,8,11,2021,502.0,2.0,Sweden,Europe
15625,2021-08-11,8,11,2021,423.0,16.0,Latvia,Europe
14650,2021-08-11,8,11,2021,4547.0,38.0,Italy,Europe
16594,2021-08-11,8,11,2021,29.0,0.0,Liechtenstein,Europe
13682,2021-08-11,8,11,2021,3161.0,0.0,Ireland,Europe
2289,2021-08-11,8,11,2021,5286.0,69.0,Bulgaria,Europe
349,2021-08-11,8,11,2021,7751.0,34.0,Austria,Europe
7920,2021-08-11,8,11,2021,1123.0,12.0,Finland,Europe
23351,2021-08-11,8,11,2021,1346.0,9.0,Portugal,Europe
24292,2021-08-11,8,11,2021,4255.0,241.0,Romania,Europe
27069,2021-08-11,8,11,2021,3879.0,29.0,Spain,Europe
4057,2021-08-11,8,11,2021,284.0,0.0,Cyprus,Europe
25238,2021-08-11,8,11,2021,8299.0,45.0,Slovakia,Europe
18538,2021-08-11,8,11,2021,185.0,1.0,Luxembourg,Europe
26201,2021-08-11,8,11,2021,3348.0,13.0,Slovenia,Europe
8948,2021-08-11,8,11,2021,2197.0,57.0,France,Europe
1321,2021-08-11,8,11,2021,15267.0,28.0,Belgium,Europe
5980,2021-08-11,8,11,2021,2294.0,1.0,Denmark,Europe
20473,2021-08-11,8,11,2021,11757.0,22.0,Netherlands,Europe
19513,2021-08-11,8,11,2021,27.0,0.0,Malta,Europe
17542,2021-08-11,8,11,2021,2362.0,36.0,Lithuania,Europe
22424,2021-08-11,8,11,2021,7314.0,3.0,Poland,Europe
10945,2021-08-11,8,11,2021,7335.0,66.0,Greece,Europe
6952,2021-08-11,8,11,2021,1084.0,9.0,Estonia,Europe
3251,2021-08-11,8,11,2021,1242.0,46.0,Croatia,Europe
21443,2021-08-11,8,11,2021,2390.0,20.0,Norway,Europe
9954,2021-08-11,8,11,2021,24287.0,296.0,Germany,Europe
12866,2021-08-11,8,11,2021,186.0,0.0,Iceland,Europe
11919,2021-08-11,8,11,2021,17834.0,214.0,Hungary,Europe
5018,2021-08-11,8,11,2021,9290.0,49.0,Czechia,Europe
7890,2021-08-12,8,12,2021,1729.0,9.0,Finland,Europe
28055,2021-08-12,8,12,2021,3255.0,5.0,Sweden,Europe
319,2021-08-12,8,12,2021,4304.0,63.0,Austria,Europe
2259,2021-08-12,8,12,2021,1652.0,103.0,Bulgaria,Europe
22394,2021-08-12,8,12,2021,28549.0,591.0,Poland,Europe
19483,2021-08-12,8,12,2021,87.0,0.0,Malta,Europe
4027,2021-08-12,8,12,2021,576.0,3.0,Cyprus,Europe
1291,2021-08-12,8,12,2021,15081.0,55.0,Belgium,Europe
13652,2021-08-12,8,12,2021,4126.0,81.0,Ireland,Europe
11889,2021-08-12,8,12,2021,6849.0,213.0,Hungary,Europe
4988,2021-08-12,8,12,2021,16210.0,113.0,Czechia,Europe
12843,2021-08-12,8,12,2021,131.0,0.0,Iceland,Europe
10915,2021-08-12,8,12,2021,5899.0,86.0,Greece,Europe
9924,2021-08-12,8,12,2021,67197.0,443.0,Germany,Europe
21413,2021-08-12,8,12,2021,5310.0,38.0,Norway,Europe
15595,2021-08-12,8,12,2021,796.0,25.0,Latvia,Europe
3221,2021-08-12,8,12,2021,4751.0,54.0,Croatia,Europe
27039,2021-08-12,8,12,2021,18940.0,48.0,Spain,Europe
23321,2021-08-12,8,12,2021,3066.0,23.0,Portugal,Europe
17512,2021-08-12,8,12,2021,1777.0,24.0,Lithuania,Europe
8918,2021-08-12,8,12,2021,61340.0,133.0,France,Europe
20443,2021-08-12,8,12,2021,18053.0,71.0,Netherlands,Europe
26171,2021-08-12,8,12,2021,1688.0,18.0,Slovenia,Europe
24262,2021-08-12,8,12,2021,1279.0,100.0,Romania,Europe
25208,2021-08-12,8,12,2021,10030.0,84.0,Slovakia,Europe
18508,2021-08-12,8,12,2021,486.0,0.0,Luxembourg,Europe
16564,2021-08-12,8,12,2021,70.0,1.0,Liechtenstein,Europe
6922,2021-08-12,8,12,2021,550.0,2.0,Estonia,Europe
14620,2021-08-12,8,12,2021,17946.0,86.0,Italy,Europe
5950,2021-08-12,8,12,2021,6629.0,16.0,Denmark,Europe
17629,2021-08-13,13,8,2021,579.0,6.0,Lithuania,Europe
8007,2021-08-13,13,8,2021,740.0,2.0,Finland,Europe
9035,2021-08-13,13,8,2021,26453.0,90.0,France,Europe
20560,2021-08-13,13,8,2021,2664.0,6.0,Netherlands,Europe
25325,2021-08-13,13,8,2021,128.0,0.0,Slovakia,Europe
28172,2021-08-13,13,8,2021,1016.0,2.0,Sweden,Europe
19600,2021-08-13,13,8,2021,101.0,0.0,Malta,Europe
12936,2021-08-13,13,8,2021,82.0,0.0,Iceland,Europe
18625,2021-08-13,13,8,2021,49.0,0.0,Luxembourg,Europe
15712,2021-08-13,13,8,2021,127.0,0.0,Latvia,Europe
7039,2021-08-13,13,8,2021,290.0,0.0,Estonia,Europe
5105,2021-08-13,13,8,2021,223.0,0.0,Czechia,Europe
11032,2021-08-13,13,8,2021,3493.0,0.0,Greece,Europe
436,2021-08-13,13,8,2021,952.0,3.0,Austria,Europe
16681,2021-08-13,13,8,2021,6.0,,Liechtenstein,Europe
10041,2021-08-13,13,8,2021,5785.0,18.0,Germany,Europe
21530,2021-08-13,13,8,2021,546.0,1.0,Norway,Europe
13769,2021-08-13,13,8,2021,1978.0,0.0,Ireland,Europe
2376,2021-08-13,13,8,2021,1047.0,15.0,Bulgaria,Europe
14737,2021-08-13,13,8,2021,7398.0,45.0,Italy,Europe
6067,2021-08-13,13,8,2021,1038.0,1.0,Denmark,Europe
26288,2021-08-13,13,8,2021,264.0,0.0,Slovenia,Europe
4144,2021-08-13,13,8,2021,419.0,3.0,Cyprus,Europe
22511,2021-08-13,13,8,2021,194.0,6.0,Poland,Europe
1408,2021-08-13,13,8,2021,2273.0,5.0,Belgium,Europe
23438,2021-08-13,13,8,2021,2609.0,9.0,Portugal,Europe
27156,2021-08-13,13,8,2021,11318.0,112.0,Spain,Europe
3338,2021-08-13,13,8,2021,308.0,2.0,Croatia,Europe
12006,2021-08-13,13,8,2021,104.0,1.0,Hungary,Europe
24379,2021-08-13,13,8,2021,383.0,3.0,Romania,Europe
27155,2021-08-14,14,8,2021,9551.0,114.0,Spain,Europe
15711,2021-08-14,14,8,2021,108.0,0.0,Latvia,Europe
3337,2021-08-14,14,8,2021,367.0,2.0,Croatia,Europe
22510,2021-08-14,14,8,2021,211.0,2.0,Poland,Europe
10040,2021-08-14,14,8,2021,4637.0,20.0,Germany,Europe
1407,2021-08-14,14,8,2021,1352.0,4.0,Belgium,Europe
4143,2021-08-14,14,8,2021,401.0,1.0,Cyprus,Europe
19599,2021-08-14,14,8,2021,94.0,1.0,Malta,Europe
7038,2021-08-14,14,8,2021,203.0,0.0,Estonia,Europe
23437,2021-08-14,14,8,2021,1723.0,13.0,Portugal,Europe
5104,2021-08-14,14,8,2021,142.0,0.0,Czechia,Europe
12935,2021-08-14,14,8,2021,64.0,0.0,Iceland,Europe
16680,2021-08-14,14,8,2021,9.0,,Liechtenstein,Europe
435,2021-08-14,14,8,2021,832.0,5.0,Austria,Europe
8006,2021-08-14,14,8,2021,426.0,0.0,Finland,Europe
12005,2021-08-14,14,8,2021,0.0,0.0,Hungary,Europe
14736,2021-08-14,14,8,2021,7181.0,34.0,Italy,Europe
25324,2021-08-14,14,8,2021,95.0,0.0,Slovakia,Europe
17628,2021-08-14,14,8,2021,495.0,3.0,Lithuania,Europe
18624,2021-08-14,14,8,2021,39.0,0.0,Luxembourg,Europe
9034,2021-08-14,14,8,2021,24427.0,53.0,France,Europe
2375,2021-08-14,14,8,2021,623.0,11.0,Bulgaria,Europe
24378,2021-08-14,14,8,2021,408.0,5.0,Romania,Europe
21529,2021-08-14,14,8,2021,435.0,0.0,Norway,Europe
11031,2021-08-14,14,8,2021,3270.0,0.0,Greece,Europe
20559,2021-08-14,14,8,2021,2304.0,6.0,Netherlands,Europe
13768,2021-08-14,14,8,2021,2074.0,0.0,Ireland,Europe
28171,2021-08-14,14,8,2021,8.0,1.0,Sweden,Europe
26287,2021-08-14,14,8,2021,97.0,0.0,Slovenia,Europe
6066,2021-08-14,14,8,2021,917.0,0.0,Denmark,Europe
4142,2021-08-15,15,8,2021,165.0,1.0,Cyprus,Europe
11030,2021-08-15,15,8,2021,1888.0,0.0,Greece,Europe
21528,2021-08-15,15,8,2021,376.0,0.0,Norway,Europe
10039,2021-08-15,15,8,2021,2073.0,13.0,Germany,Europe
16679,2021-08-15,15,8,2021,6.0,0.0,Liechtenstein,Europe
434,2021-08-15,15,8,2021,797.0,1.0,Austria,Europe
13767,2021-08-15,15,8,2021,1758.0,0.0,Ireland,Europe
2374,2021-08-15,15,8,2021,272.0,7.0,Bulgaria,Europe
22509,2021-08-15,15,8,2021,148.0,0.0,Poland,Europe
19598,2021-08-15,15,8,2021,51.0,0.0,Malta,Europe
1406,2021-08-15,15,8,2021,766.0,2.0,Belgium,Europe
27154,2021-08-15,15,8,2021,8074.0,117.0,Spain,Europe
25323,2021-08-15,15,8,2021,28.0,0.0,Slovakia,Europe
15710,2021-08-15,15,8,2021,73.0,0.0,Latvia,Europe
12004,2021-08-15,15,8,2021,0.0,0.0,Hungary,Europe
9033,2021-08-15,15,8,2021,21172.0,44.0,France,Europe
20558,2021-08-15,15,8,2021,2260.0,3.0,Netherlands,Europe
24377,2021-08-15,15,8,2021,323.0,6.0,Romania,Europe
28170,2021-08-15,15,8,2021,10.0,1.0,Sweden,Europe
6065,2021-08-15,15,8,2021,850.0,1.0,Denmark,Europe
12934,2021-08-15,15,8,2021,56.0,0.0,Iceland,Europe
17627,2021-08-15,15,8,2021,368.0,5.0,Lithuania,Europe
8005,2021-08-15,15,8,2021,445.0,2.0,Finland,Europe
23436,2021-08-15,15,8,2021,998.0,14.0,Portugal,Europe
14735,2021-08-15,15,8,2021,5661.0,19.0,Italy,Europe
3336,2021-08-15,15,8,2021,298.0,1.0,Croatia,Europe
7037,2021-08-15,15,8,2021,163.0,0.0,Estonia,Europe
5103,2021-08-15,15,8,2021,77.0,3.0,Czechia,Europe
18623,2021-08-15,15,8,2021,7.0,0.0,Luxembourg,Europe
26286,2021-08-15,15,8,2021,57.0,0.0,Slovenia,Europe
11029,2021-08-16,16,8,2021,2212.0,0.0,Greece,Europe
17626,2021-08-16,16,8,2021,568.0,5.0,Lithuania,Europe
25322,2021-08-16,16,8,2021,121.0,2.0,Slovakia,Europe
22508,2021-08-16,16,8,2021,128.0,0.0,Poland,Europe
27153,2021-08-16,16,8,2021,10368.0,113.0,Spain,Europe
6064,2021-08-16,16,8,2021,959.0,1.0,Denmark,Europe
15709,2021-08-16,16,8,2021,49.0,2.0,Latvia,Europe
12933,2021-08-16,16,8,2021,104.0,0.0,Iceland,Europe
16678,2021-08-16,16,8,2021,14.0,0.0,Liechtenstein,Europe
2373,2021-08-16,16,8,2021,1301.0,5.0,Bulgaria,Europe
12003,2021-08-16,16,8,2021,188.0,3.0,Hungary,Europe
3335,2021-08-16,16,8,2021,46.0,2.0,Croatia,Europe
20557,2021-08-16,16,8,2021,2236.0,6.0,Netherlands,Europe
9032,2021-08-16,16,8,2021,5829.0,107.0,France,Europe
28169,2021-08-16,16,8,2021,1781.0,0.0,Sweden,Europe
5102,2021-08-16,16,8,2021,217.0,3.0,Czechia,Europe
24376,2021-08-16,16,8,2021,286.0,5.0,Romania,Europe
23435,2021-08-16,16,8,2021,2499.0,10.0,Portugal,Europe
7036,2021-08-16,16,8,2021,357.0,1.0,Estonia,Europe
14734,2021-08-16,16,8,2021,3669.0,24.0,Italy,Europe
26285,2021-08-16,16,8,2021,318.0,0.0,Slovenia,Europe
1405,2021-08-16,16,8,2021,2829.0,5.0,Belgium,Europe
10038,2021-08-16,16,8,2021,4521.0,23.0,Germany,Europe
13766,2021-08-16,16,8,2021,1441.0,0.0,Ireland,Europe
21527,2021-08-16,16,8,2021,625.0,1.0,Norway,Europe
19597,2021-08-16,16,8,2021,43.0,1.0,Malta,Europe
4141,2021-08-16,16,8,2021,381.0,6.0,Cyprus,Europe
8004,2021-08-16,16,8,2021,767.0,0.0,Finland,Europe
18622,2021-08-16,16,8,2021,89.0,0.0,Luxembourg,Europe
433,2021-08-16,16,8,2021,876.0,0.0,Austria,Europe
16677,2021-08-17,17,8,2021,10.0,0.0,Liechtenstein,Europe
26284,2021-08-17,17,8,2021,387.0,0.0,Slovenia,Europe
20556,2021-08-17,17,8,2021,2304.0,5.0,Netherlands,Europe
432,2021-08-17,17,8,2021,1213.0,0.0,Austria,Europe
15708,2021-08-17,17,8,2021,154.0,2.0,Latvia,Europe
4140,2021-08-17,17,8,2021,412.0,3.0,Cyprus,Europe
24375,2021-08-17,17,8,2021,544.0,6.0,Romania,Europe
23434,2021-08-17,17,8,2021,2933.0,17.0,Portugal,Europe
11028,2021-08-17,17,8,2021,4412.0,0.0,Greece,Europe
21526,2021-08-17,17,8,2021,637.0,1.0,Norway,Europe
25321,2021-08-17,17,8,2021,137.0,1.0,Slovakia,Europe
13765,2021-08-17,17,8,2021,1496.0,0.0,Ireland,Europe
8003,2021-08-17,17,8,2021,740.0,1.0,Finland,Europe
14733,2021-08-17,17,8,2021,5268.0,54.0,Italy,Europe
6063,2021-08-17,17,8,2021,886.0,1.0,Denmark,Europe
27152,2021-08-17,17,8,2021,10841.0,134.0,Spain,Europe
28168,2021-08-17,17,8,2021,1330.0,3.0,Sweden,Europe
7035,2021-08-17,17,8,2021,287.0,1.0,Estonia,Europe
17625,2021-08-17,17,8,2021,676.0,3.0,Lithuania,Europe
1404,2021-08-17,17,8,2021,2247.0,3.0,Belgium,Europe
10037,2021-08-17,17,8,2021,8921.0,37.0,Germany,Europe
18621,2021-08-17,17,8,2021,76.0,1.0,Luxembourg,Europe
3334,2021-08-17,17,8,2021,341.0,3.0,Croatia,Europe
12002,2021-08-17,17,8,2021,45.0,1.0,Hungary,Europe
2372,2021-08-17,17,8,2021,1405.0,32.0,Bulgaria,Europe
9031,2021-08-17,17,8,2021,28114.0,111.0,France,Europe
19596,2021-08-17,17,8,2021,54.0,2.0,Malta,Europe
12932,2021-08-17,17,8,2021,130.0,0.0,Iceland,Europe
5101,2021-08-17,17,8,2021,300.0,1.0,Czechia,Europe
22507,2021-08-17,17,8,2021,215.0,7.0,Poland,Europe
21525,2021-08-18,18,8,2021,689.0,1.0,Norway,Europe
26283,2021-08-18,18,8,2021,382.0,3.0,Slovenia,Europe
12001,2021-08-18,18,8,2021,109.0,3.0,Hungary,Europe
17624,2021-08-18,18,8,2021,704.0,3.0,Lithuania,Europe
27151,2021-08-18,18,8,2021,10362.0,107.0,Spain,Europe
25320,2021-08-18,18,8,2021,131.0,0.0,Slovakia,Europe
10036,2021-08-18,18,8,2021,8757.0,45.0,Germany,Europe
431,2021-08-18,18,8,2021,1293.0,2.0,Austria,Europe
2371,2021-08-18,18,8,2021,1387.0,19.0,Bulgaria,Europe
8002,2021-08-18,18,8,2021,708.0,3.0,Finland,Europe
18620,2021-08-18,18,8,2021,63.0,1.0,Luxembourg,Europe
28167,2021-08-18,18,8,2021,1275.0,1.0,Sweden,Europe
4139,2021-08-18,18,8,2021,433.0,3.0,Cyprus,Europe
12931,2021-08-18,18,8,2021,104.0,0.0,Iceland,Europe
11027,2021-08-18,18,8,2021,3437.0,0.0,Greece,Europe
24374,2021-08-18,18,8,2021,541.0,6.0,Romania,Europe
7034,2021-08-18,18,8,2021,356.0,0.0,Estonia,Europe
19595,2021-08-18,18,8,2021,82.0,0.0,Malta,Europe
9030,2021-08-18,18,8,2021,28405.0,122.0,France,Europe
20555,2021-08-18,18,8,2021,2785.0,7.0,Netherlands,Europe
16676,2021-08-18,18,8,2021,13.0,0.0,Liechtenstein,Europe
6062,2021-08-18,18,8,2021,1193.0,1.0,Denmark,Europe
5100,2021-08-18,18,8,2021,209.0,2.0,Czechia,Europe
15707,2021-08-18,18,8,2021,180.0,1.0,Latvia,Europe
1403,2021-08-18,18,8,2021,2266.0,4.0,Belgium,Europe
23433,2021-08-18,18,8,2021,2716.0,10.0,Portugal,Europe
22506,2021-08-18,18,8,2021,207.0,1.0,Poland,Europe
3333,2021-08-18,18,8,2021,524.0,3.0,Croatia,Europe
13764,2021-08-18,18,8,2021,1704.0,15.0,Ireland,Europe
14732,2021-08-18,18,8,2021,7159.0,69.0,Italy,Europe
18619,2021-08-19,19,8,2021,67.0,0.0,Luxembourg,Europe
10035,2021-08-19,19,8,2021,8686.0,36.0,Germany,Europe
7033,2021-08-19,19,8,2021,328.0,0.0,Estonia,Europe
3332,2021-08-19,19,8,2021,486.0,3.0,Croatia,Europe
21524,2021-08-19,19,8,2021,670.0,0.0,Norway,Europe
12000,2021-08-19,19,8,2021,123.0,1.0,Hungary,Europe
27150,2021-08-19,19,8,2021,9607.0,98.0,Spain,Europe
1402,2021-08-19,19,8,2021,2007.0,9.0,Belgium,Europe
8001,2021-08-19,19,8,2021,666.0,2.0,Finland,Europe
14731,2021-08-19,19,8,2021,7240.0,55.0,Italy,Europe
13763,2021-08-19,19,8,2021,1818.0,0.0,Ireland,Europe
9029,2021-08-19,19,8,2021,23973.0,129.0,France,Europe
20554,2021-08-19,19,8,2021,2484.0,6.0,Netherlands,Europe
28166,2021-08-19,19,8,2021,1028.0,2.0,Sweden,Europe
16675,2021-08-19,19,8,2021,11.0,0.0,Liechtenstein,Europe
17623,2021-08-19,19,8,2021,623.0,6.0,Lithuania,Europe
22505,2021-08-19,19,8,2021,196.0,4.0,Poland,Europe
12930,2021-08-19,19,8,2021,137.0,0.0,Iceland,Europe
24373,2021-08-19,19,8,2021,595.0,14.0,Romania,Europe
26282,2021-08-19,19,8,2021,335.0,2.0,Slovenia,Europe
6061,2021-08-19,19,8,2021,984.0,1.0,Denmark,Europe
5099,2021-08-19,19,8,2021,167.0,2.0,Czechia,Europe
19594,2021-08-19,19,8,2021,86.0,2.0,Malta,Europe
430,2021-08-19,19,8,2021,1310.0,3.0,Austria,Europe
15706,2021-08-19,19,8,2021,146.0,1.0,Latvia,Europe
4138,2021-08-19,19,8,2021,420.0,4.0,Cyprus,Europe
25319,2021-08-19,19,8,2021,122.0,0.0,Slovakia,Europe
11026,2021-08-19,19,8,2021,3273.0,0.0,Greece,Europe
23432,2021-08-19,19,8,2021,2543.0,10.0,Portugal,Europe
2370,2021-08-19,19,8,2021,1371.0,16.0,Bulgaria,Europe
8000,2021-08-20,20,8,2021,657.0,1.0,Finland,Europe
25318,2021-08-20,20,8,2021,145.0,0.0,Slovakia,Europe
9028,2021-08-20,20,8,2021,22319.0,85.0,France,Europe
23431,2021-08-20,20,8,2021,2824.0,6.0,Portugal,Europe
12929,2021-08-20,20,8,2021,62.0,0.0,Iceland,Europe
21523,2021-08-20,20,8,2021,741.0,0.0,Norway,Europe
13762,2021-08-20,20,8,2021,2098.0,0.0,Ireland,Europe
20553,2021-08-20,20,8,2021,2208.0,6.0,Netherlands,Europe
24372,2021-08-20,20,8,2021,628.0,9.0,Romania,Europe
28165,2021-08-20,20,8,2021,1045.0,2.0,Sweden,Europe
19593,2021-08-20,20,8,2021,51.0,0.0,Malta,Europe
11025,2021-08-20,20,8,2021,3596.0,0.0,Greece,Europe
18618,2021-08-20,20,8,2021,82.0,0.0,Luxembourg,Europe
27149,2021-08-20,20,8,2021,9637.0,96.0,Spain,Europe
14730,2021-08-20,20,8,2021,7220.0,49.0,Italy,Europe
26281,2021-08-20,20,8,2021,388.0,0.0,Slovenia,Europe
5098,2021-08-20,20,8,2021,171.0,1.0,Czechia,Europe
2369,2021-08-20,20,8,2021,1368.0,27.0,Bulgaria,Europe
15705,2021-08-20,20,8,2021,133.0,1.0,Latvia,Europe
7032,2021-08-20,20,8,2021,221.0,0.0,Estonia,Europe
3331,2021-08-20,20,8,2021,468.0,1.0,Croatia,Europe
4137,2021-08-20,20,8,2021,311.0,6.0,Cyprus,Europe
429,2021-08-20,20,8,2021,1287.0,2.0,Austria,Europe
6060,2021-08-20,20,8,2021,923.0,1.0,Denmark,Europe
22504,2021-08-20,20,8,2021,212.0,4.0,Poland,Europe
17622,2021-08-20,20,8,2021,623.0,9.0,Lithuania,Europe
16674,2021-08-20,20,8,2021,10.0,,Liechtenstein,Europe
11999,2021-08-20,20,8,2021,0.0,0.0,Hungary,Europe
1401,2021-08-20,20,8,2021,2245.0,9.0,Belgium,Europe
10034,2021-08-20,20,8,2021,8837.0,35.0,Germany,Europe
